Time Stamp, Alturas, Arleta, Auburn, Bakersfield, Bakersfield-SW, Banning, Barstow, Bell Gardens, Bellflower, Bishop, Blythe, Brawley, Capitola, Carmichael, Chico, Chula Vista, Clovis, Coalinga, Colusa, Compton, Concord, Corte Madera, Costa Mesa, Crescent City, Culver City, Daly City, Davis, Delano, El Cajon, El Centro, El Cerrito, El Monte, Escondido, Escondido-CDL, Eureka, Fairfield, Fall River Mills, Folsom, Fontana, Fort Bragg, Fremont, Fresno, Fresno-North, Fullerton, Garberville, Gilroy, Glendale, Goleta, Grass Valley, Hanford, Hawthorne, Hayward, Hemet, Hollister, Hollywood, Indio, Inglewood, Jackson, King City, Laguna Hills, Lake Isabella, Lakeport, Lancaster, Lincoln Park, Lodi, Lompoc, Long Beach, Los Angeles, Los Banos, Los Gatos, Madera, Manteca, Mariposa, Merced, Modesto, Montebello, Mt. Shasta, Napa, Needles, Newhall, Norco, Novato, Oakland, Oakland-Col., Oceanside, Oroville, Oxnard, Palm Desert, Palm Springs, Palmdale, Paradise, Pasadena, Paso Robles, Petaluma, Pittsburg, Placerville, Pleasanton, Pomona, Porterville, Poway, Quincy, Rancho Cucamonga, Rancho San Diego-CDL, Red Bluff, Redding, Redlands, Redwood City, Reedley, Ridgecrest, Riverside, Riverside East, Rocklin, Roseville, S. Lake Tahoe, Sacramento, Sacramento West-CDL, Sacramento-S., Salinas, San Andreas, San Bernardino, San Bernardino-CDL, San Clemente, San Diego, San Diego-Clairemont, San Francisco, San Jose, San Luis Obispo, San Mateo, San Pedro, San Ysidro, Santa Ana, Santa Barbara, Santa Clara, Santa Maria, Santa Monica, Santa Paula, Santa Rosa, Santa Teresa, Seaside, Shafter, Simi Valley, Sonora, Stockton, Susanville, Taft, Temecula, Thousand Oaks, Torrance, Tracy, Truckee, Tulare, Tulelake, Turlock, Twentynine Palms, Ukiah, Vacaville, Vallejo, Van Nuys, Ventura, Victorville, Visalia, Walnut Creek, Watsonville, Weaverville, West Covina, West Hollywood, West Sacramento-CDL, Westminster, Whittier, Willows, Winnetka, Woodland, Yreka, Yuba City, 
Tue Feb  5 14:47:51 2013,-10, 32, 18, 40, 67, 68, -10, -10, 29, -10, -10, 0, 12, 56, 13, 65, 32, -10, -10, 191, 18, 7, 71, -10, 36, 97, 13, 10, 29, 38, 119, 54, 57, -10, 42, 38, -10, 72, 30, -10, -10, 26, 25, 154, -10, 35, 17, 12, 4, 13, 120, 37, 54, -10, 0, -10, 45, -10, -10, 55, -10, -10, 64, 25, 32, -10, 53, 91, 44, 32, 18, 76, -10, 30, 125, 84, -10, 4, -10, 79, 47, 52, 77, 47, 1, -10, 59, 43, 2, 30, -10, 51, 24, 22, 72, 85, -10, 43, 24, 6, -10, 52, -10, 39, 25, 31, 50, 0, -10, 6, 45, 18, 4, -10, 38, -10, 34, 69, -10, -10, -10, 20, 58, 50, 13, 64, 25, 41, 34, 17, 24, 39, 40, 11, 61, 36, -10, 8, 61, 50, 20, 21, 0, -10, -10, 38, 70, 74, 54, -10, 0, -10, 102, -10, 36, 64, 55, 71, 89, 17, 0, 35, 0, -10, 47, -10, -10, 39, 22, -10, 66, 0, -10, 46, 
Tue Feb  5 14:48:14 2013,-10, 32, 20, 42, 65, 70, -10, -10, 30, -10, -10, 0, 15, 58, 15, 67, 29, -10, -10, 192, 19, 9, 74, -10, 37, 99, 15, 12, 31, 43, 121, 56, 59, -10, 29, 37, -10, 74, 32, -10, 67, 28, 22, 154, -10, 37, 19, 14, 6, 8, 121, 30, 52, -10, 0, -10, 47, -10, -10, 57, -10, -10, 66, 27, 31, -10, 55, 90, 46, 34, 0, 74, -10, 31, 119, 86, -10, 6, -10, 81, 49, 54, 78, 49, 3, -10, 61, 43, 2, 32, -10, 51, 26, 24, 72, 87, 30, 45, 25, 5, -10, 54, -10, 41, 25, 33, 52, 1, -10, 7, 47, 20, 6, -10, 41, -10, 36, 71, -10, -10, -10, 17, 55, 38, 15, 65, 27, 43, 35, 17, 27, 41, 42, 13, 63, 24, 20, 6, 63, 52, 22, 20, 1, -10, -10, 40, 72, 75, 56, -10, 0, -10, 104, -10, 38, 38, 55, 73, 91, 19, 1, 29, 95, -10, 46, -10, -10, 42, 24, -10, 68, 1, -10, 46, 
Tue Feb  5 14:48:36 2013,-10, 32, 20, 42, 65, 70, -10, -10, 30, -10, -10, 0, 15, 58, 15, 67, 29, -10, -10, 192, 19, -10, 74, -10, 37, 99, 15, 12, 31, 40, 121, 56, 59, -10, 29, 37, -10, 74, 32, -10, 67, 28, 22, 154, -10, 37, 19, 14, 6, 8, 121, 30, 52, -10, 0, -10, 47, -10, -10, 57, -10, -10, 66, 27, 31, -10, 55, 90, 46, 34, 0, 74, -10, 31, 119, 86, -10, 6, -10, 81, 49, 54, 78, 49, 3, -10, 61, 43, 2, 32, -10, 51, 26, 24, 72, 87, 30, 45, 25, 5, -10, 54, -10, 41, 25, 33, 52, 1, -10, 7, 47, 20, 6, -10, 41, -10, 36, 71, -10, -10, -10, 17, 55, 38, 15, 65, 27, 43, 35, 17, 27, 41, 42, 13, 63, 24, 20, 6, 63, 52, 22, 20, 1, -10, -10, 40, 72, 75, 56, -10, 0, -10, 104, -10, 38, 38, 55, 73, 91, 19, 1, 29, 95, -10, 46, -10, -10, 42, 24, -10, 68, 1, -10, 46, 
Tue Feb  5 14:48:58 2013,-10, 32, 20, 42, 65, 70, -10, -10, 30, -10, -10, 0, 15, 58, 15, 67, 29, -10, -10, 192, 19, 9, 74, -10, 37, 99, 15, 12, 31, 40, 121, 56, 59, -10, 29, 37, -10, 74, 32, -10, 67, 28, 22, 154, -10, 37, 19, 14, 6, 8, 121, 30, 52, -10, 0, -10, 47, -10, -10, 57, -10, -10, 66, 27, 31, -10, 55, 90, 46, 34, 0, 74, -10, 31, 119, 86, -10, 6, -10, 81, 49, 54, 78, 49, 3, -10, 61, 43, 2, 32, -10, 51, 26, 24, 72, 87, 30, 45, 25, 5, -10, 54, -10, 41, 25, 33, 52, 1, -10, 7, 47, 20, 6, -10, 41, -10, 36, 71, -10, -10, -10, 17, 55, 38, 15, 65, 27, 43, 22, 17, 27, 41, 42, 13, 63, 24, 20, 6, 63, 52, 22, 20, 1, -10, -10, 40, 72, 75, 56, -10, 0, -10, 104, -10, 38, 38, 55, 73, 91, 19, 1, 29, 95, -10, 46, -10, -10, 42, 24, -10, -10, 1, -10, 46, 
Tue Feb  5 14:49:20 2013,-10, 32, 20, 42, 65, 70, -10, -10, 30, -10, -10, 0, 15, 58, 15, 67, 29, -10, -10, 192, 19, 9, 74, -10, 37, 99, 15, 12, 31, 40, 121, 56, 59, -10, 29, 37, -10, 74, 32, -10, 67, 28, 22, 154, -10, 37, 19, 14, 6, 8, 121, 30, 52, -10, 0, -10, 47, -10, -10, 57, -10, -10, 66, 27, 31, -10, 55, 90, 46, 34, 0, 74, -10, 31, 119, 86, -10, 6, -10, 81, 49, 54, 78, 49, 3, -10, 61, 43, 2, 32, -10, 51, 26, 24, 72, 87, 30, 45, 25, 5, -10, 54, -10, 41, 25, 33, 52, 1, -10, 7, 47, 20, 6, -10, 41, -10, 36, 71, -10, -10, -10, 17, 55, 38, 15, 65, 27, 43, 35, 17, 27, 41, 42, 13, 63, 119, 20, 6, 63, 52, 22, 20, 1, -10, -10, 40, 72, 75, 56, -10, 0, -10, 104, -10, 38, 38, 55, 73, 91, 19, 1, 29, 95, -10, 46, -10, -10, 42, 24, -10, 68, 1, -10, 46, 
Tue Feb  5 14:49:42 2013,-10, 32, 20, 42, 65, 70, -10, -10, 30, -10, -10, 0, 15, 58, 15, 67, 29, -10, -10, 192, 19, 9, 74, -10, 37, 99, 15, 12, 31, 40, 121, 56, 59, -10, 29, 37, -10, 74, 32, -10, 67, 28, 22, 154, -10, 37, 19, 14, 6, 8, 121, 30, 52, -10, 0, -10, 47, -10, -10, 57, -10, -10, 66, 27, 31, -10, 55, 90, 46, 34, 0, 74, -10, 31, 119, 86, -10, 6, -10, 81, 49, 54, 78, 49, 3, -10, 61, 43, 2, 32, -10, 51, 26, 24, 72, 87, 30, 45, 25, 5, -10, 54, -10, 41, 25, 33, 52, 1, -10, 7, 47, 20, 6, -10, 41, -10, 36, 71, -10, -10, -10, 17, 55, 38, 15, 65, 27, 43, 35, 17, 27, 41, 42, 13, 63, 24, 20, 6, 63, 52, 22, 20, 1, -10, -10, 40, 72, 75, 41, -10, 0, -10, 104, -10, 38, 38, 55, 73, 91, 19, 1, 29, 95, -10, 46, -10, -10, 42, 24, -10, 68, 1, -10, 46, 
Tue Feb  5 14:50:04 2013,-10, 33, 22, 44, 52, 72, -10, -10, 32, -10, -10, 1, 16, 60, 17, 69, 31, -10, -10, 191, 15, 11, 63, -10, 38, 101, 16, 14, 33, 42, 122, 50, 61, -10, 31, 39, -10, 76, 34, -10, 69, 21, 24, 154, -10, 26, 21, 16, 8, 10, 123, 31, 52, -10, 0, -10, 49, -10, -10, 59, -10, -10, 68, 29, 33, -10, 57, 92, 48, 36, 0, 76, -10, 20, 121, 87, -10, 8, -10, 82, 51, 55, 80, 51, 5, -10, 63, 44, 4, 34, -10, 53, 28, 26, 74, 78, 32, 47, 27, 7, -10, 56, -10, 43, 27, 26, 52, 0, -10, 9, 44, 22, 8, -10, 37, -10, 37, 59, -10, -10, -10, 18, 57, 38, 17, 67, 29, 42, 32, 18, 26, 43, 44, 13, 65, 26, 22, 3, 65, 54, 24, 22, 2, -10, -10, 42, 74, 77, 58, -10, 0, -10, 75, -10, 39, 39, 57, 75, 93, 19, 3, 31, 97, -10, 44, -10, -10, 43, 26, -10, 70, 3, -10, 46, 
Tue Feb  5 14:50:26 2013,-10, 33, 22, 44, 52, 72, -10, -10, 32, -10, -10, 1, 16, 60, 17, 69, 31, -10, -10, 191, 15, 11, 63, -10, 38, 101, 16, 14, 33, 42, 122, 50, 61, -10, 31, 39, -10, 76, 34, -10, 69, 21, 24, 154, -10, 26, 21, 16, 8, 10, 123, 31, 52, -10, 0, -10, 49, -10, -10, 59, -10, -10, 68, 29, 33, -10, 57, 92, 48, 36, 0, 76, -10, 20, 121, 87, -10, 8, -10, 82, 51, 55, 80, 51, 5, -10, 87, 44, 4, 34, -10, 53, 28, 26, 74, -10, 32, 47, 27, 7, -10, 56, -10, 43, 27, 26, 52, 0, -10, 9, 44, 22, 8, -10, 37, -10, 37, 59, -10, -10, -10, 18, 57, 38, 17, 67, 29, 42, 32, 18, 26, 43, 44, 13, 65, 26, 22, 3, 65, 54, 24, 22, 2, -10, -10, 42, 74, 77, 58, -10, 0, 42, 75, -10, 39, 39, 57, 75, 93, 19, 3, 31, 97, -10, 44, -10, -10, 43, 26, -10, 70, 3, -10, 46, 
Tue Feb  5 14:50:48 2013,-10, 33, 22, 44, 52, 72, -10, -10, 32, -10, -10, 1, 16, 60, 17, 69, 31, -10, -10, 191, 15, 11, 63, -10, 38, 101, 16, 14, 33, 42, 122, 50, 61, -10, 31, 39, -10, 76, 34, -10, 69, 21, 24, 154, -10, 26, 21, 16, 8, 10, 123, 31, 52, -10, 0, -10, 49, -10, -10, 59, -10, -10, 68, 29, 33, -10, 57, 92, 48, 36, 0, 76, -10, 20, 121, 87, -10, 8, -10, 82, 51, 55, 80, 51, 5, -10, 63, 44, 4, 34, -10, 53, 28, 26, -10, 78, 32, 47, 27, 7, -10, 56, -10, 43, 27, 26, 52, 0, -10, 9, 44, 22, 8, -10, 37, -10, 37, 59, -10, -10, -10, 18, 57, 38, 17, 67, 29, 42, 0, 17, 26, 43, 44, 13, 65, 31, 22, 3, 65, 54, 1, 22, 2, -10, -10, 42, 74, 77, 58, -10, 0, -10, 75, -10, 39, 39, 57, 75, 93, 19, 3, 31, 97, -10, 44, -10, -10, 43, 26, -10, 70, 3, -10, 46, 
Tue Feb  5 14:51:11 2013,-10, 33, 22, 44, 52, 72, -10, -10, 32, -10, -10, 1, 16, 60, 17, 69, 31, -10, -10, 191, 15, 11, 63, -10, 38, 101, 16, 14, 33, 42, 122, 50, 61, -10, 31, 39, -10, 76, 34, -10, 69, 21, 24, 154, -10, 26, 21, 16, 8, 10, 123, 31, 52, -10, 0, -10, 49, -10, -10, 59, -10, -10, 68, 29, 33, -10, 57, 92, 48, 36, 0, 76, -10, 20, 121, 87, -10, 8, -10, 82, 51, 55, 80, 51, 5, -10, 63, 44, 4, 34, -10, 53, 28, 26, 74, 78, 32, 47, 27, 7, -10, 56, -10, 43, 27, 26, 52, 0, -10, 9, 44, 22, 8, -10, 37, -10, 37, 59, -10, -10, -10, 18, 57, 38, 17, 67, 29, 42, 32, 18, 26, 43, 44, 13, 65, 26, 22, 3, 65, 54, 24, 22, 2, -10, -10, 42, 74, 77, 58, -10, 0, -10, 75, -10, 39, 39, 57, 75, 93, 19, 3, 31, 97, -10, 44, -10, -10, 43, 26, -10, 70, 3, -10, 46, 
Tue Feb  5 14:51:33 2013,-10, 33, 22, 44, 52, 72, -10, -10, 32, -10, -10, 1, 16, 60, 17, 69, 31, -10, -10, 191, 15, 11, 63, -10, 38, 101, 16, 14, 33, 42, 122, -10, 61, -10, 31, 39, -10, 76, 34, -10, 69, 21, 24, 154, -10, 26, 21, 16, 8, 10, 123, 31, 52, -10, 0, -10, 49, -10, -10, 59, -10, -10, 68, 29, 33, -10, 57, 92, 48, 36, 0, 76, -10, 20, 121, 87, -10, 8, -10, 82, 51, 55, 80, 51, 5, -10, 63, 44, 4, 34, -10, 53, 28, 26, 74, 78, 32, 47, 27, 7, -10, 56, -10, 43, 27, 26, 52, 0, -10, 9, 44, 22, 8, -10, 37, -10, 37, 47, -10, -10, -10, 18, 57, 38, 17, 67, 29, 42, 32, 18, 26, 43, 44, 13, 65, 26, 22, 3, 65, 54, 24, 22, 2, -10, -10, 42, 74, 77, 58, -10, 0, -10, 75, -10, 39, 39, 57, 75, 93, 19, 3, 31, 97, -10, 44, -10, -10, 43, 26, -10, 70, 3, -10, 46, 
Tue Feb  5 14:51:55 2013,-10, 33, 22, 44, 52, 72, -10, -10, 32, -10, -10, 1, 16, 60, 17, 69, 31, -10, -10, 191, 15, 11, 63, -10, 38, 101, 16, 14, 33, 42, 122, 50, 61, -10, 31, 39, -10, 76, 34, -10, 69, 21, 24, 154, -10, 26, 21, 16, 8, 10, 123, 31, 52, -10, 0, -10, 49, -10, -10, 59, -10, -10, 68, 29, 33, -10, 57, 92, 48, 36, 0, 76, -10, 20, 121, 87, -10, 8, -10, 82, 51, 55, 80, 51, 5, -10, 63, 44, 4, 34, -10, 53, 28, 26, 74, 78, 32, 47, 27, 7, -10, 56, -10, 43, 27, 26, 52, 0, -10, 9, 44, 22, 8, -10, 37, -10, 35, 59, -10, -10, -10, 21, 57, 37, 19, 63, 31, 44, 28, 20, 24, 45, 46, 6, 67, 28, 24, 3, 67, 56, 26, 24, 3, -10, -10, 36, 76, 73, 60, -10, 0, -10, 75, -10, 41, 40, 56, 77, 95, 15, 5, 33, 99, -10, 46, -10, -10, 45, 27, -10, 72, 5, -10, 48, 
Tue Feb  5 14:52:17 2013,-10, 35, 24, 46, 52, 72, -10, -10, 29, -10, -10, 3, 17, 62, 19, 69, 33, -10, -10, 191, 15, 13, 61, -10, 40, 102, 75, 16, 35, 44, 123, 52, 63, -10, 31, 41, -10, 78, 36, -10, 67, 13, 26, 154, -10, 28, 23, 18, 5, 12, 125, 29, 51, -10, 0, -10, 51, -10, -10, 61, -10, -10, 70, 31, 35, -10, 54, 94, 50, 38, 0, 77, -10, 22, 123, 89, -10, 10, -10, 84, 53, 48, 73, 53, 6, -10, 54, 31, 0, 33, -10, 55, 30, 28, 75, 80, 34, 49, 29, 9, -10, 58, -10, 45, 29, 26, 47, 2, -10, 5, 44, 24, 10, -10, 39, -10, 35, 61, -10, -10, -10, 21, 57, 37, 19, 63, 31, 44, 28, 20, 24, 45, 46, 6, 67, 28, 24, 3, 67, 56, 26, 24, 3, -10, -10, 36, 76, 73, 60, -10, 0, -10, 75, -10, 41, 40, 56, 77, 95, 15, 5, 33, 99, -10, 46, -10, -10, 45, 27, -10, 72, 5, -10, 48, 
Tue Feb  5 14:52:39 2013,-10, 35, 24, 46, 52, 72, -10, -10, 29, -10, -10, 3, 17, -10, 19, 69, 33, 77, -10, 191, 15, 13, 61, -10, 40, 102, 17, 16, 35, 44, 123, 52, 63, -10, 31, 41, -10, 78, 36, -10, 67, 13, 26, 154, -10, 28, 23, 18, 5, 12, 125, 29, 51, -10, 0, -10, 51, -10, -10, 61, -10, -10, 70, 31, 35, -10, 54, 94, 50, 38, 0, 77, -10, 22, 123, 89, -10, 10, -10, 84, 53, 48, 73, 53, 6, -10, 54, 31, 0, 33, -10, 55, 30, 28, 75, 80, 34, 49, 29, 9, -10, 58, -10, 45, 29, 26, 47, 2, -10, 5, 44, 24, 10, -10, 39, -10, 35, 61, -10, -10, -10, 21, 57, 37, 19, 63, 31, 44, 28, 20, 24, 45, 46, 6, 67, 28, 24, 3, 67, 56, 26, 24, 3, -10, -10, 36, 76, 73, 60, -10, 0, -10, 75, -10, 41, -10, 56, 77, 95, 15, 5, 33, 99, -10, 46, -10, -10, 45, 27, -10, 72, 5, -10, 48, 
Tue Feb  5 14:53:02 2013,-10, 35, 24, 46, 52, 72, -10, -10, 29, -10, -10, 3, 17, 62, 19, 69, 33, -10, -10, 191, 15, 13, 61, -10, 40, 102, 17, 16, 35, 44, 123, 52, 63, -10, 31, 41, -10, 78, 36, -10, 67, 13, 26, 154, -10, 28, 23, 18, 5, 12, 125, 29, 51, -10, 0, -10, 51, -10, -10, 61, -10, -10, 70, 31, 35, -10, 54, 94, 50, 38, 0, 77, -10, 22, 123, 89, -10, 10, -10, 84, 53, 48, 73, 53, 6, -10, 54, 31, 0, 33, 6, 55, 30, 28, 75, 80, 34, 49, 29, 9, -10, 58, -10, 45, 29, 26, 47, 2, -10, 37, 44, 24, 10, -10, 39, -10, 35, 61, -10, -10, -10, 21, 57, 37, 19, 63, 31, 44, 28, 20, 24, 61, 46, 6, 67, 28, 24, 3, 67, 56, 26, 24, 3, -10, -10, -10, 76, 73, 60, -10, 0, -10, 75, -10, 41, 40, 56, 77, 95, 15, 5, 33, 99, -10, 46, -10, -10, 45, 27, -10, 72, 5, -10, 48, 
Tue Feb  5 14:53:24 2013,-10, 35, 24, 46, 52, 72, -10, -10, 29, -10, -10, 3, 17, 62, 19, 69, 33, -10, -10, 191, 53, 13, 61, -10, 21, 102, 17, 16, 35, 44, 123, 52, 63, -10, 31, 50, -10, 78, 36, -10, 67, 13, 26, 154, -10, 28, 47, 18, 5, 12, 125, 29, 51, -10, 0, -10, 51, -10, -10, 61, -10, -10, 70, 31, 35, -10, 54, 94, 50, 56, 0, 77, -10, 22, 123, 89, -10, 10, -10, 84, 53, 48, 73, 53, 6, -10, 54, 31, 0, 33, -10, 55, 30, 28, 75, 80, 34, 49, 29, 9, -10, 58, -10, 45, 29, 26, 47, 2, -10, 5, 44, 24, 10, -10, 39, -10, 35, 61, -10, -10, -10, 21, 57, 37, 19, 63, 31, 44, 28, 20, 24, 45, 46, 6, 67, 28, 24, 3, 67, 56, 26, 24, 3, -10, -10, 36, 76, 73, 33, -10, 0, -10, 75, -10, 41, 40, 56, 77, 95, 15, 5, 33, 99, -10, 46, -10, -10, 45, 27, -10, 72, 5, -10, 48, 
Tue Feb  5 14:53:46 2013,-10, 35, 24, 46, 52, 72, -10, -10, 29, -10, -10, 3, 17, 62, 19, 69, 33, -10, -10, 191, 15, 13, 61, -10, 40, 102, 17, 16, 35, 44, 123, 52, 63, -10, 31, 41, -10, 78, 36, -10, 67, 13, 26, 154, -10, 28, 23, 18, 5, 12, 125, 29, 51, -10, 0, -10, 51, -10, -10, 61, -10, -10, 70, 31, 35, -10, 54, 94, 50, 38, 0, 77, -10, 22, 123, 89, -10, 10, -10, 84, 53, 48, 73, 53, 6, -10, 54, 31, 0, 33, -10, 55, 30, 28, 75, 80, 34, 49, 29, 9, -10, 58, -10, 45, 29, 26, 47, 2, -10, 5, 44, 24, 10, -10, 39, -10, 35, 61, -10, -10, -10, 21, 57, 37, 19, 63, 31, 44, 28, 20, 24, 45, 46, 6, 67, 28, 24, 3, 67, 56, 26, 24, 3, -10, -10, 36, 76, 73, 60, -10, 0, -10, 75, -10, 41, 40, 56, 77, 95, 15, 5, 33, 99, -10, 46, -10, -10, 45, 27, -10, 72, 5, -10, 48, 
Tue Feb  5 14:54:08 2013,-10, 37, 26, 48, 54, 74, -10, -10, 20, -10, -10, 5, 19, 56, 21, -10, 35, -10, -10, 192, 14, 15, 63, -10, 42, 102, 16, 18, 26, 46, 125, 54, 65, -10, 33, 43, -10, 80, 38, -10, 69, 15, 28, 155, -10, 25, 25, 20, 3, 14, 123, 31, 52, -10, 0, -10, 53, -10, -10, 63, -10, -10, 72, 30, 21, -10, 46, 96, 37, 40, 0, 75, -10, 24, 121, 90, -10, 12, -10, 82, 55, 50, 75, 55, 8, -10, 56, 21, 0, 35, -10, 52, 32, 11, 77, 65, 36, 50, 31, 11, -10, 75, -10, 32, 31, 26, 49, 1, -10, 6, 46, 26, 12, -10, 41, -10, 26, 63, -10, -10, -10, 23, 59, 39, 18, 62, 33, 46, 30, 22, 26, 47, 47, 0, 68, 30, 26, 3, 69, 54, 26, 25, 4, -10, -10, 38, 78, 75, 62, -10, 0, -10, 77, -10, 35, 42, 58, 79, 97, 17, 7, 18, 101, -10, 48, -10, -10, 47, 29, -10, 73, 7, -10, 46, 
Tue Feb  5 14:54:30 2013,-10, 37, 26, 48, 54, 74, -10, -10, 20, -10, -10, 5, 19, 56, 21, 66, 35, -10, -10, 192, 14, 15, 63, -10, 42, 102, 16, 18, 26, 46, 125, 54, 65, -10, 33, 43, -10, 80, 38, -10, 69, 15, 28, 155, -10, 25, 25, 20, 3, 14, 123, 31, 52, -10, 0, -10, 53, -10, -10, 63, -10, -10, 72, 30, 21, -10, 46, 96, 37, 40, 0, 75, -10, 24, 121, 90, -10, 12, -10, 82, 55, 50, 75, 55, 8, -10, 56, 21, 0, 35, -10, 52, 32, 11, 77, 65, 36, 50, 31, 11, 52, 60, -10, 32, 31, 26, 49, 1, -10, 6, 46, 26, 12, -10, 41, -10, 26, 63, -10, -10, -10, 23, 59, 39, 18, 62, 33, 46, 30, 22, 26, 47, 47, 0, 68, 30, 26, 3, 69, 54, 26, 25, 4, -10, -10, 38, 78, 75, 62, -10, 53, -10, 77, -10, 35, 42, 58, 79, 97, 17, 7, 18, 101, -10, 48, -10, -10, 47, 29, -10, 73, 7, -10, 46, 
Tue Feb  5 14:54:53 2013,-10, 37, 26, 48, 54, 74, -10, -10, 20, -10, -10, 5, 19, 56, 21, 66, 35, -10, -10, 192, 14, 15, 63, -10, 42, 102, 16, 18, 26, 46, 125, 54, 65, -10, 33, 43, -10, 80, 38, -10, 69, 15, 28, 155, -10, 25, 25, 20, 3, 14, 123, 31, 52, -10, 0, -10, 53, -10, -10, 63, -10, -10, 72, 30, 21, -10, 46, 96, 37, 40, 0, 75, -10, 24, 121, 90, -10, 12, -10, 82, 55, 50, 75, 55, 8, -10, 56, 21, 0, 35, -10, 52, 32, 11, 77, 65, 36, 50, 31, 11, -10, 60, -10, 32, 31, 26, 49, 1, -10, 6, 46, 26, 12, -10, 41, -10, 26, 63, -10, -10, 31, 23, 59, 39, 18, 62, 33, 46, 30, 22, 26, 47, 47, 0, 68, 30, 26, 3, 69, 54, 26, 25, 4, -10, -10, 38, 78, 75, 62, -10, 0, -10, 77, -10, 35, 42, 58, 79, 97, 17, 7, 18, 101, -10, 48, -10, -10, 47, 29, -10, 73, 7, -10, 46, 
Tue Feb  5 14:55:16 2013,-10, 37, 26, 48, 54, 74, -10, -10, 20, -10, -10, 5, 19, 56, 21, 66, 35, -10, -10, 192, 14, 15, 63, -10, 42, 102, 16, 18, 26, 46, 125, 54, -10, -10, 33, 43, -10, 80, 38, -10, 69, 15, 28, 155, -10, 25, 25, 20, 3, 14, 123, 31, 52, -10, 0, -10, 53, -10, -10, 63, -10, -10, 72, 30, 21, -10, 46, 96, 37, 40, 0, 75, -10, 24, 121, 90, -10, 12, -10, 82, 55, 50, 75, 55, 8, -10, 56, 21, 0, 35, -10, 52, 32, 11, 77, 65, 36, 50, 31, 11, -10, 60, -10, 32, 31, 26, 49, 1, -10, 6, 46, 26, 12, -10, 41, -10, 26, 63, -10, -10, -10, 23, 59, 39, 18, 62, 33, 46, 30, 22, 26, 47, 47, 0, 68, 30, 26, 3, 69, 54, 26, 25, 4, -10, -10, 38, 78, 75, 62, -10, 0, -10, 77, -10, 35, 42, 58, 79, 97, 17, 7, 18, 101, -10, 48, -10, -10, 47, 29, -10, 73, 7, -10, 46, 
Tue Feb  5 14:55:37 2013,-10, 37, 26, 48, 54, 74, -10, -10, 20, -10, -10, 5, 19, 56, 21, 66, 35, -10, -10, 192, 14, 15, 63, -10, 42, 102, 16, 18, 26, 46, 125, 54, 65, -10, 33, 43, -10, 80, 38, -10, 69, 15, 28, 155, -10, 25, 25, 20, 3, 14, 123, 31, 52, -10, 0, -10, 53, -10, -10, 63, -10, -10, 72, 30, 21, -10, 46, 96, 37, 40, 0, 75, -10, 24, 121, 90, -10, 12, -10, 82, 55, 50, 75, 55, 8, -10, 56, 21, 0, 35, -10, 52, 32, 11, 77, 65, 36, 50, 31, 11, -10, 60, -10, 32, 31, 26, 49, 1, -10, 6, 46, 26, 12, -10, 41, -10, 26, 63, -10, -10, -10, 23, 59, 39, 18, 62, 33, 46, 30, 22, 26, 47, 47, 0, 68, 30, 26, 3, 69, 54, 26, 25, 4, -10, -10, 38, 78, 75, 62, -10, 0, -10, 77, -10, 35, 42, 58, 79, 97, 17, 7, 18, 101, -10, 48, -10, -10, 47, 29, -10, 73, 7, -10, 46, 
Tue Feb  5 14:55:59 2013,-10, 37, 26, 48, 54, 74, -10, -10, 20, -10, -10, 5, 19, 56, 21, 66, 35, -10, -10, 192, 14, 15, 63, -10, 42, 102, 16, 18, 26, 46, 125, 54, 65, -10, 33, 43, -10, 80, 38, -10, 69, 15, 28, 155, -10, 25, 25, 20, 3, 14, 123, 31, 52, -10, 0, -10, 55, -10, -10, 65, -10, -10, 74, 32, 21, -10, 48, 89, 39, 42, 0, 76, -10, 26, 119, 92, -10, 0, -10, 84, 57, 52, 77, 57, 9, -10, 58, 23, 0, 33, -10, 54, 21, 13, 78, 65, 38, 52, 33, 13, 67, 57, -10, 34, 31, 26, 51, 3, -10, 7, 48, 28, 13, -10, 43, -10, 28, 65, -10, -10, -10, 19, 61, 41, 20, 58, 34, 48, 32, 22, 28, 49, 46, 0, 54, 32, 23, 0, 70, 38, 29, 16, 5, -10, -10, 40, 80, 77, 64, -10, 0, -10, 79, -10, 23, -10, 59, 81, 99, 19, 9, 20, 103, -10, 48, -10, -10, 49, 31, -10, 75, 9, -10, 46, 
